Date,Open,High,Low,Close,Volume,Change
2001-10-22,3460,3470,3330,3390,374651,-0.002941176470588225
2001-10-23,3500,3530,3450,3480,791601,0.026548672566371723
2001-10-24,3560,3710,3550,3710,1122341,0.06609195402298851
2001-10-25,3700,3700,3620,3660,552279,-0.013477088948787075
2001-10-26,3660,3690,3580,3620,956467,-0.010928961748633892
2001-10-29,3660,3700,3610,3680,509692,0.016574585635359185
2001-10-30,3540,3580,3469,3480,676544,-0.05434782608695654
2001-10-31,3410,3479,3410,3470,579648,-0.002873563218390829
2001-11-01,3540,3630,3480,3580,685945,0.03170028818443793
2001-11-02,3630,3670,3630,3660,758497,0.022346368715083775
2001-11-05,3670,3699,3619,3700,603653,0.010928961748633892
2001-11-06,3780,3829,3760,3800,1060255,0.027027027027026973
2001-11-07,3820,3829,3770,3810,885396,0.002631578947368318
2001-11-08,3810,3870,3800,3860,752072,0.013123359580052396
2001-11-09,3900,4010,3860,3970,1308756,0.02849740932642497
2001-11-12,4010,4050,3930,4000,470021,0.007556675062972307
2001-11-13,3920,4000,3900,4000,600257,0.0
2001-11-14,4100,4300,4059,4300,1500609,0.07499999999999996
2001-11-15,4210,4290,4150,4190,725548,-0.025581395348837188
2001-11-16,4160,4190,4070,4180,715938,-0.0023866348448687846
2001-11-19,4100,4400,4100,4370,786310,0.045454545454545414
2001-11-20,4400,4460,4270,4270,753937,-0.022883295194508046
2001-11-21,4160,4300,4150,4220,668676,-0.011709601873536313
2001-11-22,4230,4320,4160,4320,351957,0.023696682464454888
2001-11-23,4340,4450,4300,4440,547400,0.02777777777777768
2001-11-26,4470,4620,4470,4600,759876,0.03603603603603611
2001-11-27,4640,4660,4570,4620,839258,0.004347826086956497
2001-11-28,4540,4600,4350,4380,594097,-0.051948051948051965
2001-11-29,4290,4490,4170,4200,1065368,-0.04109589041095896
2001-11-30,4460,4460,4330,4360,624634,0.03809523809523818
2001-12-03,4430,4500,4290,4490,657275,0.029816513761467878
2001-12-04,4530,4610,4440,4600,654850,0.024498886414253906
2001-12-05,4760,5290,4740,5290,2302638,0.1499999999999999
2001-12-06,5560,5860,5350,5500,2292641,0.03969754253308122
2001-12-07,5400,5730,5330,5670,1174187,0.030909090909090997
2001-12-10,5580,5580,5169,5200,1305630,-0.08289241622574961
2001-12-11,5040,5190,4970,5170,1052531,-0.005769230769230749
2001-12-12,5160,5420,5030,5400,1077931,0.044487427466150864
2001-12-13,5400,5430,5220,5300,1275323,-0.01851851851851849
2001-12-14,5110,5230,5090,5100,930212,-0.037735849056603765
2001-12-17,5010,5150,4920,5010,825153,-0.01764705882352946
2001-12-18,5080,5390,5080,5210,1134564,0.03992015968063867
2001-12-19,5310,5350,5250,5280,617413,0.013435700575815668
2001-12-20,5200,5410,5110,5300,648790,0.0037878787878788955
2001-12-21,5100,5190,5000,5030,833009,-0.05094339622641508
2001-12-24,5050,5160,5010,5050,408625,0.003976143141153132
2001-12-26,5130,5190,5080,5160,434969,0.0217821782178218
2001-12-27,5200,5420,5180,5400,807120,0.04651162790697683
2001-12-28,5600,5620,5510,5580,769638,0.03333333333333344
2002-01-02,5660,6160,5620,6160,1142079,0.10394265232974909
2002-01-03,6100,6190,6020,6040,885636,-0.01948051948051943
2002-01-04,6380,6410,6290,6380,1009482,0.056291390728476776
2002-01-07,6260,6430,6170,6360,1029132,-0.0031347962382445305
2002-01-08,6390,6390,6190,6230,760142,-0.020440251572327095
2002-01-09,6210,6450,6190,6450,902401,0.035313001605136396
2002-01-10,6360,6420,6160,6160,1096986,-0.04496124031007753
2002-01-11,6240,6350,6040,6120,953687,-0.00649350649350644
2002-01-14,6050,6599,6040,6600,978026,0.07843137254901955
2002-01-15,6430,6460,6160,6240,1377508,-0.054545454545454564
2002-01-16,6150,6250,6030,6030,1206614,-0.033653846153846145
2002-01-17,5900,6060,5860,6000,1112140,-0.00497512437810943
2002-01-18,6010,6040,5880,5920,885232,-0.013333333333333308
2002-01-21,5800,5840,5720,5820,825347,-0.016891891891891886
2002-01-22,5840,6050,5840,6000,657912,0.030927835051546282
2002-01-23,5800,6190,5780,6160,798014,0.026666666666666616
2002-01-24,6220,6370,6180,6200,768310,0.006493506493506551
2002-01-25,6330,6570,6260,6460,1137546,0.041935483870967794
2002-01-28,6580,6580,6350,6370,674726,-0.01393188854489169
2002-01-29,6370,6450,6290,6300,642877,-0.01098901098901095
2002-01-30,6010,6180,6010,6060,791627,-0.03809523809523807
2002-01-31,6160,6210,6010,6010,734664,-0.008250825082508295
2002-02-01,6200,6320,6090,6180,712813,0.028286189683860208
2002-02-04,6200,6330,6180,6240,476171,0.009708737864077666
2002-02-05,6200,6490,6140,6460,973561,0.03525641025641035
2002-02-06,6400,6480,6360,6380,636965,-0.012383900928792602
2002-02-07,6300,6460,6240,6300,739516,-0.01253918495297801
2002-02-08,6320,6420,6220,6420,682188,0.01904761904761898
2002-02-14,6739,7100,6630,7100,1967365,0.10591900311526481
2002-02-15,6940,7000,6810,6830,857239,-0.038028169014084456
2002-02-18,6819,6910,6780,6860,713981,0.004392386530014614
2002-02-19,6900,7040,6789,6850,725499,-0.001457725947521915
2002-02-20,6700,6870,6700,6800,699601,-0.007299270072992692
2002-02-21,6860,6890,6540,6760,1031960,-0.00588235294117645
2002-02-22,6550,6680,6529,6670,942408,-0.013313609467455634
2002-02-25,6610,6730,6530,6640,679126,-0.004497751124437732
2002-02-26,6820,6880,6660,6740,681164,0.015060240963855387
2002-02-27,6660,6999,6660,7000,917566,0.03857566765578646
2002-02-28,7000,7010,6860,6860,861598,-0.020000000000000018
2002-03-04,7009,7260,6999,7000,1219028,0.020408163265306145
2002-03-05,7270,7280,7119,7220,962357,0.03142857142857136
2002-03-06,7219,7360,7150,7260,619124,0.005540166204986097
2002-03-07,7370,7370,7110,7120,495617,-0.019283746556473802
2002-03-08,7100,7150,6909,6980,734248,-0.0196629213483146
2002-03-11,7000,7040,6870,6970,722758,-0.0014326647564469885
2002-03-12,6880,7070,6860,7060,787357,0.012912482065997155
2002-03-13,6910,7050,6910,6960,668868,-0.014164305949008527
2002-03-14,6890,6900,6580,6880,2115723,-0.011494252873563204
2002-03-15,6680,6730,6580,6600,1430383,-0.04069767441860461
2002-03-18,6699,6720,6580,6640,1036710,0.0060606060606061
2002-03-19,6660,6980,6660,6980,1260131,0.051204819277108404
2002-03-20,7019,7119,6930,6980,862100,0.0
2002-03-21,6800,6910,6800,6830,672199,-0.021489971346704828
2002-03-22,6900,7140,6790,7010,971982,0.026354319180087904
2002-03-25,7059,7059,6800,6800,1090115,-0.029957203994293913
2002-03-26,6770,6980,6730,6980,843913,0.026470588235294024
2002-03-27,7000,7310,7000,7270,1228204,0.04154727793696278
2002-03-28,7250,7399,7150,7150,785277,-0.016506189821182904
2002-03-29,7300,7420,7260,7360,738768,0.029370629370629286
2002-04-01,7500,7689,7410,7480,1149349,0.016304347826086918
2002-04-02,7560,7970,7400,7970,1567922,0.06550802139037426
2002-04-03,7950,8099,7859,8080,1208603,0.013801756587201952
2002-04-04,7979,7979,7730,7780,1415939,-0.03712871287128716
2002-04-08,7759,7759,7380,7380,1552027,-0.05141388174807193
2002-04-09,7400,7470,7320,7380,1054820,0.0
2002-04-10,7379,7390,7110,7120,1303617,-0.035230352303523005
2002-04-11,7150,7300,7120,7190,1433884,0.00983146067415741
2002-04-12,7190,7429,7109,7380,1108468,0.026425591098748313
2002-04-15,7439,7759,7439,7700,853327,0.04336043360433606
2002-04-16,7700,7819,7629,7780,850537,0.010389610389610393
2002-04-17,8010,8220,7980,8120,1540512,0.04370179948586128
2002-04-18,8000,8169,7949,8130,975720,0.0012315270935960854
2002-04-19,8130,8270,7920,7920,1239727,-0.02583025830258301
2002-04-22,8060,8340,8039,8200,1234419,0.03535353535353525
2002-04-23,8200,8560,8110,8540,1197826,0.04146341463414638
2002-04-24,8460,8640,8360,8640,799632,0.011709601873536313
2002-04-25,8430,8520,8250,8260,1020219,-0.04398148148148151
2002-04-26,8140,8230,7990,8000,1166488,-0.03147699757869249
2002-04-29,7800,7930,7610,7620,1066608,-0.04749999999999999
2002-04-30,7660,7770,7560,7640,895732,0.002624671916010568
2002-05-02,7740,7740,7530,7590,1038085,-0.00654450261780104
2002-05-03,7440,7490,7260,7400,1110728,-0.025032938076416378
2002-05-06,7130,7220,6960,6960,1102792,-0.05945945945945941
2002-05-07,6810,7040,6700,7040,1440529,0.011494252873563315
2002-05-08,7160,7380,7129,7250,1066519,0.029829545454545414
2002-05-09,7540,7559,7239,7240,1494429,-0.0013793103448276334
2002-05-10,7009,7100,6640,6680,2000383,-0.07734806629834257
2002-05-13,6560,6769,6409,6710,1351427,0.004491017964071808
2002-05-14,6940,7170,6900,7160,1194658,0.06706408345752601
2002-05-15,7360,7620,7340,7520,1412274,0.05027932960893855
2002-05-16,7520,7530,7389,7400,612939,-0.015957446808510634
2002-05-17,7500,7670,7469,7650,807100,0.03378378378378377
2002-05-20,7600,7610,7399,7400,604934,-0.0326797385620915
2002-05-21,7290,7360,7100,7120,806714,-0.037837837837837784
2002-05-22,7100,7399,7030,7400,759299,0.0393258426966292
2002-05-23,7340,7380,7190,7200,740371,-0.027027027027026973
2002-05-24,7360,7420,7300,7320,688056,0.016666666666666607
2002-05-27,7200,7390,7189,7230,387056,-0.012295081967213073
2002-05-28,7249,7399,7210,7390,469593,0.022130013831258566
2002-05-29,7300,7300,7079,7240,780641,-0.020297699594046037
2002-05-30,7130,7210,7040,7100,627422,-0.01933701657458564
2002-05-31,7080,7129,6839,6840,894746,-0.036619718309859106
2002-06-03,6720,7080,6720,7020,698025,0.026315789473684292
2002-06-04,6820,7080,6810,7040,568130,0.002849002849002913
2002-06-05,7160,7250,7090,7110,508345,0.009943181818181879
2002-06-07,6910,6990,6880,6900,789281,-0.029535864978902926
2002-06-10,6980,7050,6960,7000,560056,0.01449275362318847
2002-06-11,6999,7020,6880,7000,440162,0.0
2002-06-12,6930,7040,6920,7040,858141,0.005714285714285783
2002-06-14,7070,7320,7060,7190,756955,0.02130681818181812
2002-06-17,7220,7290,7160,7180,565133,-0.0013908205841446364
2002-06-18,7400,7500,7230,7260,839239,0.011142061281337101
2002-06-19,7260,7320,6870,6970,1261397,-0.03994490358126723
2002-06-20,6799,6880,6669,6820,859016,-0.021520803443328518
2002-06-21,6700,6910,6610,6800,973140,-0.0029325513196480912
2002-06-24,6630,6820,6630,6780,558383,-0.002941176470588225
2002-06-25,6900,6939,6760,6770,603180,-0.001474926253687281
2002-06-26,6600,6610,6180,6180,1284222,-0.08714918759231904
2002-06-27,6380,6430,6220,6260,895189,0.012944983818770295
2002-06-28,6500,6690,6440,6580,911219,0.051118210862619806
2002-07-02,6439,6800,6360,6750,812091,0.02583586626139822
2002-07-03,6630,6829,6530,6760,811747,0.001481481481481417
2002-07-04,6849,6999,6849,7000,740490,0.035502958579881616
2002-07-05,6999,7209,6980,7160,900353,0.02285714285714291
2002-07-08,7400,7410,7100,7180,1087799,0.0027932960893854997
2002-07-09,7200,7300,7109,7240,661472,0.008356545961002881
2002-07-10,7100,7170,6890,6940,713159,-0.04143646408839774
2002-07-11,6739,6780,6630,6630,759676,-0.04466858789625361
2002-07-12,6880,7090,6820,7040,800097,0.06184012066365008
2002-07-15,6960,7220,6960,7060,735137,0.0028409090909091717
2002-07-16,7200,7229,7020,7080,852725,0.0028328611898016387
2002-07-18,7070,7210,7050,7140,802106,0.008474576271186418
2002-07-19,7000,7009,6759,6830,863882,-0.04341736694677867
2002-07-22,6570,6690,6540,6600,789675,-0.03367496339677889
2002-07-23,6520,6900,6430,6900,827139,0.045454545454545414
2002-07-24,6659,6740,6590,6700,677059,-0.02898550724637683
2002-07-25,7000,7020,6780,6780,950319,0.011940298507462588
2002-07-26,6590,6660,6340,6400,1277355,-0.05604719764011801
2002-07-29,6480,6550,6380,6500,578590,0.015625
2002-07-30,6699,6780,6660,6660,623474,0.024615384615384706
2002-07-31,6650,6740,6620,6650,549688,-0.0015015015015015232
2002-08-01,6670,6670,6420,6490,522727,-0.024060150375939893
2002-08-02,6350,6440,6240,6390,1037299,-0.015408320493066285
2002-08-05,6310,6340,6160,6180,650820,-0.032863849765258246
2002-08-06,6100,6100,5970,6000,1229320,-0.029126213592232997
2002-08-07,6170,6280,6130,6240,704835,0.040000000000000036
2002-08-08,6400,6400,6220,6270,946760,0.004807692307692291
2002-08-09,6390,6450,6350,6380,623569,0.01754385964912286
2002-08-12,6380,6420,6260,6340,776669,-0.006269592476489061
2002-08-13,6340,6490,6340,6490,392734,0.023659305993690927
2002-08-14,6440,6460,6360,6440,719624,-0.007704160246533087
2002-08-16,6600,6660,6500,6510,635052,0.010869565217391353
2002-08-19,6640,6699,6570,6660,463502,0.02304147465437789
2002-08-20,6800,6940,6770,6920,849757,0.039039039039038936
2002-08-21,6920,6999,6849,7000,800969,0.011560693641618602
2002-08-22,7040,7059,6930,6950,792234,-0.0071428571428571175
2002-08-23,6950,7000,6869,6900,775271,-0.007194244604316502
2002-08-26,6839,6839,6770,6810,636221,-0.013043478260869601
2002-08-27,6810,6830,6660,6660,676730,-0.022026431718061623
2002-08-28,6500,6660,6500,6560,596664,-0.01501501501501501
2002-08-29,6720,6720,6480,6560,573935,0.0
2002-08-30,6520,6639,6480,6620,630618,0.009146341463414531
2002-09-02,6590,6800,6570,6800,576211,0.027190332326284095
2002-09-03,6819,6840,6650,6670,458970,-0.019117647058823573
2002-09-04,6520,6560,6430,6480,672888,-0.028485757121439303
2002-09-05,6560,6570,6420,6420,355424,-0.0092592592592593
2002-09-06,6370,6490,6360,6440,559495,0.0031152647975076775
2002-09-09,6530,6570,6430,6470,440353,0.004658385093167627
2002-09-10,6490,6599,6480,6600,346489,0.020092735703245657
2002-09-11,6669,6790,6620,6730,532281,0.01969696969696977
2002-09-12,6770,6860,6710,6860,657787,0.019316493313521477
2002-09-13,6730,6739,6630,6630,478466,-0.03352769679300294
2002-09-16,6680,6680,6540,6550,387702,-0.012066365007541435
2002-09-17,6679,6839,6610,6840,673174,0.04427480916030535
2002-09-18,6640,6699,6600,6660,569662,-0.02631578947368418
2002-09-19,6700,6790,6670,6700,429927,0.006006006006006093
2002-09-23,6560,6600,6370,6430,896036,-0.040298507462686595
2002-09-24,6260,6380,6220,6380,893008,-0.007776049766718529
2002-09-25,6260,6340,6080,6140,845912,-0.037617554858934144
2002-09-26,6320,6370,6180,6280,850704,0.0228013029315961
2002-09-27,6160,6320,6140,6190,616995,-0.014331210191082855
2002-09-30,5990,6000,5880,5970,815688,-0.03554119547657508
2002-10-01,5820,5990,5820,5950,691675,-0.00335008375209378
2002-10-02,6140,6160,5960,5990,729498,0.006722689075630228
2002-10-04,5840,6150,5840,6120,690231,0.02170283806343898
2002-10-07,6060,6080,5920,5920,443629,-0.0326797385620915
2002-10-08,5890,6000,5890,6000,592218,0.013513513513513598
2002-10-09,6040,6040,5920,5950,558956,-0.008333333333333304
2002-10-10,5810,5870,5450,5470,1450691,-0.08067226890756307
2002-10-11,5670,5670,5310,5470,1354700,0.0
2002-10-14,5700,5810,5660,5760,966420,0.05301645338208405
2002-10-15,5860,6050,5750,6000,918245,0.04166666666666674
2002-10-16,6100,6140,5950,6100,1056456,0.016666666666666607
2002-10-17,6060,6220,5930,6150,1162533,0.008196721311475308
2002-10-18,6400,6610,6320,6530,1814446,0.06178861788617884
2002-10-21,6500,6630,6420,6480,650290,-0.007656967840735107
2002-10-22,6630,6640,6260,6390,806741,-0.01388888888888884
2002-10-23,6410,6560,6270,6560,935038,0.026604068857589924
2002-10-24,6650,6760,6640,6680,1005967,0.018292682926829285
2002-10-25,6610,6840,6610,6800,905743,0.017964071856287456
2002-10-28,6960,7259,6950,7220,1154421,0.061764705882352944
2002-10-29,7190,7259,7060,7060,904939,-0.02216066481994461
2002-10-30,6940,6980,6640,6760,1265984,-0.04249291784702547
2002-10-31,6900,6960,6750,6900,825659,0.020710059171597628
2002-11-01,6859,6920,6770,6820,544556,-0.011594202898550732
2002-11-04,7080,7369,7030,7350,1375910,0.07771260997067442
2002-11-05,7390,7399,7140,7230,922212,-0.01632653061224487
2002-11-06,7360,7370,7230,7310,655035,0.011065006915629283
2002-11-07,7310,7380,7180,7330,830950,0.002735978112175186
2002-11-08,7120,7190,7040,7190,720079,-0.019099590723055893
2002-11-11,7119,7119,6900,6980,557147,-0.029207232267037586
2002-11-12,6790,6950,6770,6930,662026,-0.007163323782234943
2002-11-13,6990,7019,6890,6980,764295,0.00721500721500723
2002-11-14,6899,6979,6780,6800,632799,-0.025787965616045794
2002-11-15,7020,7159,6990,7160,839805,0.05294117647058827
2002-11-18,7160,7170,6990,7020,569251,-0.019553072625698276
2002-11-19,6920,7050,6920,7050,416569,0.004273504273504258
2002-11-20,7060,7209,6990,7200,805432,0.02127659574468077
2002-11-21,7419,7470,7360,7380,1101230,0.02499999999999991
2002-11-22,7560,7600,7460,7460,971067,0.01084010840108407
2002-11-25,7500,7600,7460,7570,648471,0.014745308310991856
2002-11-26,7590,7639,7490,7570,784523,0.0
2002-11-27,7440,7600,7440,7600,478004,0.003963011889035695
2002-11-28,7739,7850,7660,7700,774721,0.013157894736842035
2002-11-29,7710,7760,7649,7740,561797,0.0051948051948051965
2002-12-02,7740,7740,7620,7740,260648,0.0
2002-12-03,7759,7899,7700,7860,753268,0.015503875968992276
2002-12-04,7719,7750,7470,7470,848723,-0.04961832061068705
2002-12-05,7380,7500,7269,7470,931069,0.0
2002-12-06,7400,7480,7330,7440,555831,-0.004016064257028162
2002-12-09,7460,7479,7300,7450,786012,0.0013440860215054862
2002-12-10,7280,7320,7240,7290,635667,-0.02147651006711404
2002-12-11,7340,7350,7210,7320,702806,0.004115226337448652
2002-12-12,7310,7360,7310,7360,1152112,0.005464480874316946
2002-12-13,7300,7330,7180,7240,632651,-0.016304347826086918
2002-12-16,7060,7120,6960,6970,1013021,-0.037292817679558055
2002-12-17,7100,7140,7040,7070,904605,0.01434720229555242
2002-12-18,6940,7200,6900,7150,637586,0.011315417256011262
2002-12-20,7120,7200,7010,7160,619268,0.0013986013986013734
2002-12-23,7160,7179,6939,6960,513523,-0.027932960893854775
2002-12-24,6900,6980,6830,6850,487403,-0.015804597701149392
2002-12-26,6849,6879,6739,6790,520499,-0.008759124087591275
2002-12-27,6700,6870,6680,6720,462714,-0.010309278350515427
2002-12-30,6610,6700,6260,6280,998166,-0.06547619047619047
2003-01-02,6380,6460,6300,6430,511660,0.023885350318471277
2003-01-03,6700,7000,6640,6880,1110675,0.06998444790046654
2003-01-06,6940,7030,6879,6990,499437,0.015988372093023173
2003-01-07,7180,7180,6840,6850,577944,-0.02002861230329045
2003-01-08,6920,6930,6770,6800,504232,-0.007299270072992692
2003-01-09,6620,6660,6420,6460,1505829,-0.050000000000000044
2003-01-10,6600,6650,6340,6480,1252880,0.003095975232198178
2003-01-13,6400,6690,6370,6690,628932,0.03240740740740744
2003-01-14,6600,6650,6500,6570,526476,-0.017937219730941756
2003-01-15,6600,6670,6440,6480,654733,-0.013698630136986356
2003-01-16,6400,6599,6320,6600,807630,0.0185185185185186
2003-01-17,6550,6570,6410,6410,488166,-0.028787878787878807
2003-01-20,6240,6420,6240,6400,372232,-0.0015600624024960652
2003-01-21,6360,6400,6290,6380,533585,-0.0031250000000000444
2003-01-22,6290,6370,6180,6230,653428,-0.023510971786833812
2003-01-23,6230,6370,6150,6320,734049,0.014446227929374
2003-01-24,6320,6340,6130,6260,668930,-0.009493670886076
2003-01-27,6020,6100,5970,5980,929328,-0.04472843450479236
2003-01-28,5980,6140,5980,6140,528687,0.026755852842809347
2003-01-29,6070,6130,5800,5830,930489,-0.050488599348534224
2003-01-30,5860,5910,5790,5830,701387,0.0
2003-02-03,5780,5890,5720,5860,573437,0.005145797598627766
2003-02-04,5860,5960,5840,5880,817051,0.0034129692832765013
2003-02-05,5780,5910,5780,5820,428657,-0.010204081632653073
2003-02-06,5810,5840,5630,5660,769287,-0.027491408934707917
2003-02-07,5600,5640,5400,5480,973941,-0.03180212014134276
2003-02-10,5420,5460,5350,5390,787848,-0.01642335766423353
2003-02-11,5400,5510,5190,5430,1041094,0.007421150278293043
2003-02-12,5320,5600,5320,5600,762056,0.03130755064456725
2003-02-13,5580,5610,5430,5430,795304,-0.03035714285714286
2003-02-14,5400,5460,5320,5460,634666,0.005524861878453136
2003-02-17,5640,5840,5600,5810,863122,0.0641025641025641
2003-02-18,5820,5870,5720,5860,506335,0.008605851979345935
2003-02-19,6000,6160,5940,5940,990908,0.013651877133105783
2003-02-20,5880,6060,5880,6050,668674,0.0185185185185186
